JSCAR208-20|Labridae|COI-5P	vague species identification (JSCAR208-20|Labridae|COI-5P), with family-level - too high so removing
GBCHO11521-23|Accipitridae|18S-5P|XR_007504706	vague species identification (GBCHO11521-23|Accipitridae|18S-5P|XR_007504706), with family-level - too high so removing
GBMIN97265-17|Callionymidae|COI-5P|KY676138	vague species identification (GBMIN97265-17|Callionymidae|COI-5P|KY676138), with family-level - too high so removing
ANGBF36982-19	vague species identification (ANGBF36982-19|Apogon sp. 1 ET-2018|COI-5P|MH160744), 44 other species exist
ANGBF46178-19	vague species identification (ANGBF46178-19|Hippocampus sp. YZ-2015|COI-5P|KP140354), 33 other species exist
GBMNC13073-20|Syngnathidae|COI-5P|MN690417	vague species identification (GBMNC13073-20|Syngnathidae|COI-5P|MN690417), with family-level - too high so removing
GBMND65356-21	vague species identification (GBMND65356-21|Parvicrepis sp. KWC-2020|COI-5P|MT053041), 0 other species exist
GBMNB8264-20|Ariidae|COI-5P|MK970404	vague species identification (GBMNB8264-20|Ariidae|COI-5P|MK970404), with family-level - too high so removing
GBMNE44049-21	vague species identification (GBMNE44049-21|Otolithes sp. 1 SAA-2020|COI-5P|MN512001), 1 other species exist
ANGBF54670-19	vague species identification (ANGBF54670-19|Platycephalus sp. ARI2|COI-5P|MH615614), 16 other species exist
GBMIN97208-17|Gobiidae|COI-5P|KY675831	vague species identification (GBMIN97208-17|Gobiidae|COI-5P|KY675831), with family-level - too high so removing
GBMNB12148-20	vague species identification (GBMNB12148-20|Triacanthus cf. biaculeatusr WL-2020|COI-5P|MT076925), 1 other species exist
GBMNB4486-20	vague species identification (GBMNB4486-20|Platycephalus sp. Hap_77 ZC-2018|COI-5P|MG727469), 16 other species exist
GBMNE82280-22	vague species identification (GBMNE82280-22|Cottus sp. MY-2021|COI-5P|OL769089), 48 other species exist
ANGBF23992-19	vague species identification (ANGBF23992-19|Pleuronectes sp. SH-2018|COI-5P|MG253502), 1 other species exist
GBMIN97190-17|Gobiidae|COI-5P|KY675749	vague species identification (GBMIN97190-17|Gobiidae|COI-5P|KY675749), with family-level - too high so removing
GBMNE42052-21|Labridae|COI-5P|MW014154	vague species identification (GBMNE42052-21|Labridae|COI-5P|MW014154), with family-level - too high so removing
GBMNB4785-20	vague species identification (GBMNB4785-20|Ambassis sp. 1 CC-2019|COI-5P|MH673984), 17 other species exist
GBMNB6540-20	vague species identification (GBMNB6540-20|Sicydium sp. A46|COI-5P|MK655670), 6 other species exist
DPND2437-16|Linophrynidae|COI-5P	vague species identification (DPND2437-16|Linophrynidae|COI-5P), with family-level - too high so removing
ANGBF34812-19	vague species identification (ANGBF34812-19|Sardinella sp. 2 TY|COI-5P|LC278526), 16 other species exist
FOAO2397-20	vague species identification (FOAO2397-20|Uranoscopus sp.|COI-5P), 11 other species exist
SBDSC172-11	vague species identification (SBDSC172-11|Sebastes sp.|COI-5P|JX008686), 86 other species exist
GBMIN131530-17|Gobiidae|COI-5P|KX673968	vague species identification (GBMIN131530-17|Gobiidae|COI-5P|KX673968), with family-level - too high so removing
GBMNE80570-22	vague species identification (GBMNE80570-22|Cottus sp. MY-2021|COI-5P|OL765350), 48 other species exist
GBMIN121873-17|Labridae|COI-5P|KY675549	vague species identification (GBMIN121873-17|Labridae|COI-5P|KY675549), with family-level - too high so removing
ANGBF13771-18	vague species identification (ANGBF13771-18|Squalus sp. clade B AV-2016|COI-5P|KX949891), 19 other species exist
SBDSC211-11	vague species identification (SBDSC211-11|Sebastes sp.|COI-5P|JX008669), 86 other species exist
ANGBF35890-19	vague species identification (ANGBF35890-19|Coelorinchus sp. SepW-28-1|COI-5P|MF415245), 46 other species exist
GBMNE36525-21	vague species identification (GBMNE36525-21|Hyporhamphus sp. Ha6270|COI-5P|MZ575774), 19 other species exist
RFSIO315-18	vague species identification (RFSIO315-18|Hippichthys sp.|COI-5P|OL409204), 4 other species exist
GBGCA11871-15	vague species identification (GBGCA11871-15|Rhinogobius sp.|COI-5P|AB988802), 22 other species exist
GBMNE42075-21|Labridae|COI-5P|MW014233	vague species identification (GBMNE42075-21|Labridae|COI-5P|MW014233), with family-level - too high so removing
GBMNE80881-22	vague species identification (GBMNE80881-22|Cottus sp. MY-2021|COI-5P|OL765797), 48 other species exist
GBMNF49032-22	vague species identification (GBMNF49032-22|Vinciguerria sp. ZS01TYC-L2|COI-5P|OL512811), 4 other species exist
GBMIN132406-17|Gobiidae|COI-5P|KY675725	vague species identification (GBMIN132406-17|Gobiidae|COI-5P|KY675725), with family-level - too high so removing
ANGBF35985-19	vague species identification (ANGBF35985-19|Tomicodon sp. HP-2017|COI-5P|KY781518), 11 other species exist
ANGBF14266-19	vague species identification (ANGBF14266-19|Sebastes sp. ML26|COI-5P|KY802046), 86 other species exist
GBMIN126708-17	vague species identification (GBMIN126708-17|Hipposcarus sp. JP-2017|COI-5P|KY676191), 1 other species exist
GBMNE81826-22	vague species identification (GBMNE81826-22|Cottus sp. MY-2021|COI-5P|OL768460), 48 other species exist
BCW004-15	vague species identification (BCW004-15|Chimaera sp.|COI-5P|KU687934), 11 other species exist
GBMNB8266-20|Ariidae|COI-5P|MK970406	vague species identification (GBMNB8266-20|Ariidae|COI-5P|MK970406), with family-level - too high so removing
BZLWE415-08|Pomacentridae|COI-5P|JQ841761	vague species identification (BZLWE415-08|Pomacentridae|COI-5P|JQ841761), with family-level - too high so removing
ANGBF26148-19|Muraenidae|COI-5P|KU191072	vague species identification (ANGBF26148-19|Muraenidae|COI-5P|KU191072), with family-level - too high so removing
ANGBF26168-19|Ophichthidae|COI-5P|KT718283	vague species identification (ANGBF26168-19|Ophichthidae|COI-5P|KT718283), with family-level - too high so removing
GBMNE80892-22	vague species identification (GBMNE80892-22|Cottus sp. MY-2021|COI-5P|OL765808), 48 other species exist
GBMND73515-21	vague species identification (GBMND73515-21|Glaucostegus sp. R2001CB-02|COI-5P|MW431024), 5 other species exist
GBMNE81435-22	vague species identification (GBMNE81435-22|Cottus sp. MY-2021|COI-5P|OL766921), 48 other species exist
GBMND28333-21	vague species identification (GBMND28333-21|Nemipterus sp. n. SKA-2020|COI-5P|MW340946), 21 other species exist
GBMNC12289-20|Gobiidae|COI-5P|MN733681	vague species identification (GBMNC12289-20|Gobiidae|COI-5P|MN733681), with family-level - too high so removing
GBMNE81213-22	vague species identification (GBMNE81213-22|Cottus sp. MY-2021|COI-5P|OL766405), 48 other species exist
GBMIN121880-17|Apogonidae|COI-5P|KY675608	vague species identification (GBMIN121880-17|Apogonidae|COI-5P|KY675608), with family-level - too high so removing
SBDSC042-11	vague species identification (SBDSC042-11|Sebastes sp.|COI-5P|JX008581), 86 other species exist
ANGBF54571-19	vague species identification (ANGBF54571-19|Platycephalus sp. BH27|COI-5P|MH615515), 16 other species exist
ANGBF13753-18	vague species identification (ANGBF13753-18|Squalus sp. clade B AV-2016|COI-5P|KX949869), 19 other species exist
ANGBF47826-19	vague species identification (ANGBF47826-19|Gymnura sp. SF42|COI-5P|MH194463), 8 other species exist
GBMNE41532-21	vague species identification (GBMNE41532-21|Coryphopterus sp. COPE-1284|COI-5P|MT785270), 13 other species exist
GBMNE80604-22	vague species identification (GBMNE80604-22|Cottus sp. MY-2021|COI-5P|OL765413), 48 other species exist
GBMND69764-21	vague species identification (GBMND69764-21|Bairdiella sp. 1 CO-2018|COI-5P|MT371671), 2 other species exist
GBMNE79921-22	vague species identification (GBMNE79921-22|Gobiesox sp. 2 ETH-2021|COI-5P|OK185874), 15 other species exist
GBMNE81308-22	vague species identification (GBMNE81308-22|Cottus sp. MY-2021|COI-5P|OL766545), 48 other species exist
GBMNE81542-22	vague species identification (GBMNE81542-22|Cottus sp. MY-2021|COI-5P|OL767212), 48 other species exist
ANGBF42785-19	vague species identification (ANGBF42785-19|Platycephalus sp. ZC-2017|COI-5P|KY611406), 16 other species exist
CDAO772-18|Tripterygiidae|COI-5P|MZ421590	vague species identification (CDAO772-18|Tripterygiidae|COI-5P|MZ421590), with family-level - too high so removing
GBGCA6295-15	vague species identification (GBGCA6295-15|Cottus cf. bairdii A1|COI-5P|JX311882), 48 other species exist
DSFSE478-08	vague species identification (DSFSE478-08|Diaphus sp.|COI-5P|JF494619), 45 other species exist
GBMNE80841-22	vague species identification (GBMNE80841-22|Cottus sp. MY-2021|COI-5P|OL765757), 48 other species exist
GBMNE81996-22	vague species identification (GBMNE81996-22|Cottus sp. MY-2021|COI-5P|OL768687), 48 other species exist
GBPIS208-18	vague species identification (GBPIS208-18|Cottus sp.|COI-5P|MW472762), 48 other species exist
DSLAG1318-11	vague species identification (DSLAG1318-11|Decapterus sp.|COI-5P), 10 other species exist
GBMIN94722-17	vague species identification (GBMIN94722-17|Paracheilinus sp. NLAY-2015b|COI-5P|KT253623), 14 other species exist
CSFOM048-10|Soleidae|COI-5P|KJ709634	vague species identification (CSFOM048-10|Soleidae|COI-5P|KJ709634), with family-level - too high so removing
GBMNC13067-20|Pomacentridae|COI-5P|MN690423	vague species identification (GBMNC13067-20|Pomacentridae|COI-5P|MN690423), with family-level - too high so removing
GBGCA10298-15	vague species identification (GBGCA10298-15|Sardinella sp.|COI-5P|KJ566769), 16 other species exist
ANGBF37987-19	vague species identification (ANGBF37987-19|Plesiops sp. 1 JD-2016|COI-5P|KU191322), 5 other species exist
GBMIN96731-17	vague species identification (GBMIN96731-17|Lamnostoma sp. TOU-AE7172|COI-5P|KX954869), 2 other species exist
DPND3054-17|Oneirodidae|COI-5P	vague species identification (DPND3054-17|Oneirodidae|COI-5P), with family-level - too high so removing
GBMNE80761-22	vague species identification (GBMNE80761-22|Cottus sp. MY-2021|COI-5P|OL765628), 48 other species exist
ANGBF2621-12	vague species identification (ANGBF2621-12|Platycephalus sp. 1 YQ-2012|COI-5P|JX972198), 16 other species exist
ANGBF28632-19|Pomacentridae|COI-5P|KU191385	vague species identification (ANGBF28632-19|Pomacentridae|COI-5P|KU191385), with family-level - too high so removing
GBMNB7114-20	vague species identification (GBMNB7114-20|Ophichthus cf. asakusae WCH-2019|COI-5P|MK777104), 28 other species exist
GBMNE41528-21	vague species identification (GBMNE41528-21|Coryphopterus sp. COPE-0130|COI-5P|MT785059), 13 other species exist
GBMNE81144-22	vague species identification (GBMNE81144-22|Cottus sp. MY-2021|COI-5P|OL766336), 48 other species exist
TZSAL590-13	vague species identification (TZSAL590-13|Caesio sp.|COI-5P), 7 other species exist
GBMNE81638-22	vague species identification (GBMNE81638-22|Cottus sp. MY-2021|COI-5P|OL767415), 48 other species exist
FMV655-11	vague species identification (FMV655-11|Sebastes sp.|COI-5P), 86 other species exist
GBMIN124251-17	vague species identification (GBMIN124251-17|Paracheilinus sp. NLAY-2015c|COI-5P|KT253606), 14 other species exist
GBMNE82039-22	vague species identification (GBMNE82039-22|Cottus sp. MY-2021|COI-5P|OL768732), 48 other species exist
ANGBF32238-19	vague species identification (ANGBF32238-19|Dermogenys sp. SPT02|COI-5P|MG563608), 4 other species exist
GBMNE81228-22	vague species identification (GBMNE81228-22|Cottus sp. MY-2021|COI-5P|OL766420), 48 other species exist
GBMNE81750-22	vague species identification (GBMNE81750-22|Cottus sp. MY-2021|COI-5P|OL767653), 48 other species exist
SLICK098-19|Balistidae|COI-5P	vague species identification (SLICK098-19|Balistidae|COI-5P), with family-level - too high so removing
ANGBF27967-19|Gobiidae|COI-5P|KU191080	vague species identification (ANGBF27967-19|Gobiidae|COI-5P|KU191080), with family-level - too high so removing
GBMIN118430-17	vague species identification (GBMIN118430-17|Bathygobius sp. ASS-2014|COI-5P|KM248285), 16 other species exist
ANGBF45498-19	vague species identification (ANGBF45498-19|Vinciguerria sp. SepS-28-22-8|COI-5P|MF415002), 4 other species exist
GBMNE41668-21	vague species identification (GBMNE41668-21|Rhinogobius sp. SWU342|COI-5P|MW649371), 22 other species exist
ANGBF1161-12	vague species identification (ANGBF1161-12|Etmopterus sp. NS-2010|COI-5P|HM998636), 20 other species exist
FOAG231-08	vague species identification (FOAG231-08|Diaphus sp.|COI-5P), 45 other species exist
GBMNE81725-22	vague species identification (GBMNE81725-22|Cottus sp. MY-2021|COI-5P|OL767610), 48 other species exist
GBMNE81747-22	vague species identification (GBMNE81747-22|Cottus sp. MY-2021|COI-5P|OL767650), 48 other species exist
DPND3085-17|Linophrynidae|COI-5P	vague species identification (DPND3085-17|Linophrynidae|COI-5P), with family-level - too high so removing
WGAP008-14|Rajidae|COI-5P	vague species identification (WGAP008-14|Rajidae|COI-5P), with family-level - too high so removing
GBMNE43834-21	vague species identification (GBMNE43834-21|Uranoscopus sp. SAA-2020|COI-5P|MN512146), 11 other species exist
GBMNE85341-22	vague species identification (GBMNE85341-22|Pisodonophis sp. ZSICF31|COI-5P|ON165997), 2 other species exist
GBMNE82292-22	vague species identification (GBMNE82292-22|Cottus sp. MY-2021|COI-5P|OL769101), 48 other species exist
GBMNE80568-22	vague species identification (GBMNE80568-22|Cottus sp. MY-2021|COI-5P|OL765348), 48 other species exist
LFTW015-12|Belonidae|COI-5P	vague species identification (LFTW015-12|Belonidae|COI-5P), with family-level - too high so removing
GBMNE41699-21	vague species identification (GBMNE41699-21|Rhinogobius sp. SWU613|COI-5P|MW649402), 22 other species exist
GBMNB3987-20	vague species identification (GBMNB3987-20|Bathyraja sp. 1 RM-2018|COI-5P|LC426927), 37 other species exist
GBCHO11540-23|Accipitridae|18S-5P|XR_007504727	vague species identification (GBCHO11540-23|Accipitridae|18S-5P|XR_007504727), with family-level - too high so removing
GBMNB4853-20|Gobiidae|COI-5P|MH674052	vague species identification (GBMNB4853-20|Gobiidae|COI-5P|MH674052), with family-level - too high so removing
ANGBF2169-12	vague species identification (ANGBF2169-12|Typhleotris sp. MPD-2012|COI-5P|JQ619665), 2 other species exist
LFTW007-12|Engraulidae|COI-5P	vague species identification (LFTW007-12|Engraulidae|COI-5P), with family-level - too high so removing
SBDSC075-11	vague species identification (SBDSC075-11|Sebastes sp.|COI-5P|JX008612), 86 other species exist
GBMNE79929-22	vague species identification (GBMNE79929-22|Gobiesox sp. 2 ETH-2021|COI-5P|OK185882), 15 other species exist
GBMNE81461-22	vague species identification (GBMNE81461-22|Cottus sp. MY-2021|COI-5P|OL766970), 48 other species exist
ANGBF29121-19|Bothidae|COI-5P|KY675726	vague species identification (ANGBF29121-19|Bothidae|COI-5P|KY675726), with family-level - too high so removing
GBMIN132415-17|Apogonidae|COI-5P|KY675806	vague species identification (GBMIN132415-17|Apogonidae|COI-5P|KY675806), with family-level - too high so removing
FOAI285-09	vague species identification (FOAI285-09|Okamejei sp. sb|COI-5P|GU673446), 7 other species exist
GBMNE81548-22	vague species identification (GBMNE81548-22|Cottus sp. MY-2021|COI-5P|OL767223), 48 other species exist
SLICK185-19|Mullidae|COI-5P	vague species identification (SLICK185-19|Mullidae|COI-5P), with family-level - too high so removing
GBMNE80720-22	vague species identification (GBMNE80720-22|Cottus sp. MY-2021|COI-5P|OL765542), 48 other species exist
SBDSC206-11	vague species identification (SBDSC206-11|Sebastes sp.|COI-5P|JX008665), 86 other species exist
GBMNE81595-22	vague species identification (GBMNE81595-22|Cottus sp. MY-2021|COI-5P|OL767303), 48 other species exist
MFLR025-11|Sciaenidae|COI-5P	vague species identification (MFLR025-11|Sciaenidae|COI-5P), with family-level - too high so removing
GBMNB57928-20	vague species identification (GBMNB57928-20|Lipinia sp. 1 NiP-2019|COI-5P|MK463843), 3 other species exist
BZLWE104-08|Batrachoididae|COI-5P|JQ841474	vague species identification (BZLWE104-08|Batrachoididae|COI-5P|JQ841474), with family-level - too high so removing
GBMNE81704-22	vague species identification (GBMNE81704-22|Cottus sp. MY-2021|COI-5P|OL767508), 48 other species exist
CDAO050-18	vague species identification (CDAO050-18|Spratelloides cf. delicatulus|COI-5P|MZ421855), 3 other species exist
ANGBF45505-19	vague species identification (ANGBF45505-19|Vinciguerria sp. SepS-50-8|COI-5P|MF415121), 4 other species exist
GBMNE81510-22	vague species identification (GBMNE81510-22|Cottus sp. MY-2021|COI-5P|OL767141), 48 other species exist
GBMNF49369-22|Pseudochromidae|COI-3P|OM946191	vague species identification (GBMNF49369-22|Pseudochromidae|COI-3P|OM946191), with family-level - too high so removing
GBMIN95152-17|Pleuronectidae|COI-5P|KU097364	vague species identification (GBMIN95152-17|Pleuronectidae|COI-5P|KU097364), with family-level - too high so removing
GBMNE41671-21	vague species identification (GBMNE41671-21|Rhinogobius sp. SWU398|COI-5P|MW649374), 22 other species exist
GBMNE82045-22	vague species identification (GBMNE82045-22|Cottus sp. MY-2021|COI-5P|OL768743), 48 other species exist
GBMNF47813-22	vague species identification (GBMNF47813-22|Liopropoma sp. NMMB-P34204|COI-5P|MW452262), 19 other species exist
GBMNE42026-21|Labridae|COI-5P|MW014130	vague species identification (GBMNE42026-21|Labridae|COI-5P|MW014130), with family-level - too high so removing
RWGOB296-07|Gobiidae|COI-5P	vague species identification (RWGOB296-07|Gobiidae|COI-5P), with family-level - too high so removing
ZPLV231-18|Engraulidae|COI-5P	vague species identification (ZPLV231-18|Engraulidae|COI-5P), with family-level - too high so removing
GBMNE42044-21|Labridae|COI-5P|MW014147	vague species identification (GBMNE42044-21|Labridae|COI-5P|MW014147), with family-level - too high so removing
GBMNB6959-20	vague species identification (GBMNB6959-20|Cynoglossus sp. Bs139|COI-5P|MK713883), 42 other species exist
GBMIN132376-17|Gobiidae|COI-5P|KY675516	vague species identification (GBMIN132376-17|Gobiidae|COI-5P|KY675516), with family-level - too high so removing
GBMNE81644-22	vague species identification (GBMNE81644-22|Cottus sp. MY-2021|COI-5P|OL767422), 48 other species exist
DSFSE479-08	vague species identification (DSFSE479-08|Diaphus sp.|COI-5P|JF494621), 45 other species exist
DSFSF040-09	vague species identification (DSFSF040-09|Lethrinus sp.|COI-5P|JF493763), 28 other species exist
DSLAG447-10	vague species identification (DSLAG447-10|Caesio sp.|COI-5P), 7 other species exist
GBMNE80712-22	vague species identification (GBMNE80712-22|Cottus sp. MY-2021|COI-5P|OL765528), 48 other species exist
FOAP373-18	vague species identification (FOAP373-18|Dicrolene sp.|COI-5P), 4 other species exist
ANGBF29148-19|Pleuronectidae|COI-5P|KU097384	vague species identification (ANGBF29148-19|Pleuronectidae|COI-5P|KU097384), with family-level - too high so removing
ANGBF32398-19	vague species identification (ANGBF32398-19|Parablennius sp. SepS-55-11|COI-5P|MF415106), 14 other species exist
GBMNC17864-20	vague species identification (GBMNC17864-20|Platycephalus sp. AC_20|COI-5P|MN257525), 16 other species exist
GBMIN94473-17	vague species identification (GBMIN94473-17|Eleotris sp. Northeast-Southeast lineage|COI-5P|KR029133), 10 other species exist
GBMNE77076-22	vague species identification (GBMNE77076-22|Paracaesio sp. 3 TS-2019|COI-5P|LC484212), 6 other species exist
GBMNF44964-22	vague species identification (GBMNF44964-22|Harengula sp. TIUFRN5322|COI-5P|MW302082), 4 other species exist
ANGBF54646-19	vague species identification (ANGBF54646-19|Platycephalus sp. HSTI5|COI-5P|MH615590), 16 other species exist
JSCAR030-20|Labridae|COI-5P	vague species identification (JSCAR030-20|Labridae|COI-5P), with family-level - too high so removing
FOAH723-08|Istiophoridae|COI-5P	vague species identification (FOAH723-08|Istiophoridae|COI-5P), with family-level - too high so removing
BZLWD089-07|Hemiramphidae|COI-5P|JQ841223	vague species identification (BZLWD089-07|Hemiramphidae|COI-5P|JQ841223), with family-level - too high so removing
GBMNE42067-21|Labridae|COI-5P|MW014225	vague species identification (GBMNE42067-21|Labridae|COI-5P|MW014225), with family-level - too high so removing
BZLWA441-06|Pomacentridae|COI-5P|JQ840225	vague species identification (BZLWA441-06|Pomacentridae|COI-5P|JQ840225), with family-level - too high so removing
MXIV371-10|Sciaenidae|COI-5P	vague species identification (MXIV371-10|Sciaenidae|COI-5P), with family-level - too high so removing
TZSAL393-13|Haemulidae|COI-5P	vague species identification (TZSAL393-13|Haemulidae|COI-5P), with family-level - too high so removing
DSLAR501-09	vague species identification (DSLAR501-09|Saurida sp.|COI-5P), 21 other species exist
MFLV207-10|Ophidiidae|COI-5P|HM389912	vague species identification (MFLV207-10|Ophidiidae|COI-5P|HM389912), with family-level - too high so removing
GBMNE81419-22	vague species identification (GBMNE81419-22|Cottus sp. MY-2021|COI-5P|OL766863), 48 other species exist
GBMNE82231-22	vague species identification (GBMNE82231-22|Cottus sp. MY-2021|COI-5P|OL769026), 48 other species exist
GBMNB4829-20|Blenniidae|COI-5P|MH674028	vague species identification (GBMNB4829-20|Blenniidae|COI-5P|MH674028), with family-level - too high so removing
GBMNE81626-22	vague species identification (GBMNE81626-22|Cottus sp. MY-2021|COI-5P|OL767369), 48 other species exist
ANGBF28093-19|Gobiidae|COI-5P|KY675791	vague species identification (ANGBF28093-19|Gobiidae|COI-5P|KY675791), with family-level - too high so removing
GBMNE41932-21|Labridae|COI-5P|MW014183	vague species identification (GBMNE41932-21|Labridae|COI-5P|MW014183), with family-level - too high so removing
GBMNE80801-22	vague species identification (GBMNE80801-22|Cottus sp. MY-2021|COI-5P|OL765707), 48 other species exist
MABUY038-12	vague species identification (MABUY038-12|Mabuya sp.|CYTB|KJ492342), 0 other species exist
FCCA094-09|Sciaenidae|COI-5P|JQ841960	vague species identification (FCCA094-09|Sciaenidae|COI-5P|JQ841960), with family-level - too high so removing
GBMNE80834-22	vague species identification (GBMNE80834-22|Cottus sp. MY-2021|COI-5P|OL765750), 48 other species exist
GBMNE80880-22	vague species identification (GBMNE80880-22|Cottus sp. MY-2021|COI-5P|OL765796), 48 other species exist
GBMNE81629-22	vague species identification (GBMNE81629-22|Cottus sp. MY-2021|COI-5P|OL767386), 48 other species exist
GBMNE42083-21|Labridae|COI-5P|MW014241	vague species identification (GBMNE42083-21|Labridae|COI-5P|MW014241), with family-level - too high so removing
ANGBF22530-19	vague species identification (ANGBF22530-19|Diogenichthys sp. SepW-51-33|COI-5P|MF415174), 2 other species exist
ANGBF12998-18	vague species identification (ANGBF12998-18|Cephalurus sp. JRH-2016|COI-5P|KU737818), 0 other species exist
CDAO059-18	vague species identification (CDAO059-18|Spratelloides cf. delicatulus|COI-5P|MZ421730), 3 other species exist
DFFM010-18|Engraulidae|COI-5P	vague species identification (DFFM010-18|Engraulidae|COI-5P), with family-level - too high so removing
BACQ148-16|Carangidae|COI-5P	vague species identification (BACQ148-16|Carangidae|COI-5P), with family-level - too high so removing
DPND1552-16|Linophrynidae|COI-5P	vague species identification (DPND1552-16|Linophrynidae|COI-5P), with family-level - too high so removing
GBMNE41530-21	vague species identification (GBMNE41530-21|Coryphopterus sp. COPE-0216|COI-5P|MT785125), 13 other species exist
GBMNE80967-22	vague species identification (GBMNE80967-22|Cottus sp. MY-2021|COI-5P|OL765957), 48 other species exist
REPT158-12	vague species identification (REPT158-12|Trachylepis sp.|COI-5P|JQ909601), 26 other species exist
GBMIN97142-17|Pseudochromidae|COI-5P|KY675499	vague species identification (GBMIN97142-17|Pseudochromidae|COI-5P|KY675499), with family-level - too high so removing
GBMNE81791-22	vague species identification (GBMNE81791-22|Cottus sp. MY-2021|COI-5P|OL768021), 48 other species exist
NIFEB1017-13|Sparidae|COI-5P	vague species identification (NIFEB1017-13|Sparidae|COI-5P), with family-level - too high so removing
GBMNE81294-22	vague species identification (GBMNE81294-22|Cottus sp. MY-2021|COI-5P|OL766531), 48 other species exist
FTW531-09|Scombridae|COI-5P	vague species identification (FTW531-09|Scombridae|COI-5P), with family-level - too high so removing
FTW541-09|Scombridae|COI-5P	vague species identification (FTW541-09|Scombridae|COI-5P), with family-level - too high so removing
GBMIN119830-17|Pleuronectidae|COI-5P|KU097387	vague species identification (GBMIN119830-17|Pleuronectidae|COI-5P|KU097387), with family-level - too high so removing
GBMNB4802-20	vague species identification (GBMNB4802-20|Cirripectes sp. 1 CC-2019|COI-5P|MH674001), 14 other species exist
GBMNE80957-22	vague species identification (GBMNE80957-22|Cottus sp. MY-2021|COI-5P|OL765947), 48 other species exist
GBMNE81054-22	vague species identification (GBMNE81054-22|Cottus sp. MY-2021|COI-5P|OL766216), 48 other species exist
GBMIN126600-17|Engraulidae|COI-5P|KY675424	vague species identification (GBMIN126600-17|Engraulidae|COI-5P|KY675424), with family-level - too high so removing
GBMNE81709-22	vague species identification (GBMNE81709-22|Cottus sp. MY-2021|COI-5P|OL767517), 48 other species exist
GBMNE82036-22	vague species identification (GBMNE82036-22|Cottus sp. MY-2021|COI-5P|OL768729), 48 other species exist
GBMNE81834-22	vague species identification (GBMNE81834-22|Cottus sp. MY-2021|COI-5P|OL768475), 48 other species exist
GBMNE86456-22|Eleotridae|COI-5P|ON604160	vague species identification (GBMNE86456-22|Eleotridae|COI-5P|ON604160), with family-level - too high so removing
ANGBF36935-19	vague species identification (ANGBF36935-19|Sphyraena sp. SepS-42-7|COI-5P|MF414951), 21 other species exist
FOAO2399-20	vague species identification (FOAO2399-20|Uranoscopus sp.|COI-5P), 11 other species exist
GBMNE80627-22	vague species identification (GBMNE80627-22|Cottus sp. MY-2021|COI-5P|OL765438), 48 other species exist
GBMNE80659-22	vague species identification (GBMNE80659-22|Cottus sp. MY-2021|COI-5P|OL765475), 48 other species exist
GBMNF43798-22	vague species identification (GBMNF43798-22|Omobranchus sp. s MPC-2021|COI-5P|OM056875), 15 other species exist
ANGBF32355-19	vague species identification (ANGBF32355-19|Entomacrodus sp. HP-2017|COI-5P|KY781407), 17 other species exist
GBGCA11887-15	vague species identification (GBGCA11887-15|Rhinogobius sp.|COI-5P|AB988829), 22 other species exist
GBMNE42046-21|Labridae|COI-5P|MW014148	vague species identification (GBMNE42046-21|Labridae|COI-5P|MW014148), with family-level - too high so removing
SCAFB661-07	vague species identification (SCAFB661-07|Ammodytes sp.|COI-5P), 8 other species exist
GBMNE81462-22	vague species identification (GBMNE81462-22|Cottus sp. MY-2021|COI-5P|OL766971), 48 other species exist
GBMIN132402-17|Apogonidae|COI-5P|KY675682	vague species identification (GBMIN132402-17|Apogonidae|COI-5P|KY675682), with family-level - too high so removing
ANGBF26402-19|Tripterygiidae|COI-5P|KU191578	vague species identification (ANGBF26402-19|Tripterygiidae|COI-5P|KU191578), with family-level - too high so removing
GBMNE86502-22	vague species identification (GBMNE86502-22|Glossogobius sp. 3 MV-2022|COI-5P|ON604224), 18 other species exist
GBMNF44952-22	vague species identification (GBMNF44952-22|Harengula sp. TIUFRN4959|COI-5P|MW302058), 4 other species exist
GBMNB4428-20	vague species identification (GBMNB4428-20|Platycephalus sp. 1 ZC-2018|COI-5P|MG727411), 16 other species exist
PEMOD173-17|Gobiidae|COI-5P	vague species identification (PEMOD173-17|Gobiidae|COI-5P), with family-level - too high so removing
GBGCA12497-15	vague species identification (GBGCA12497-15|Kareius bicoloratus x Platichthys stellatus|COI-5P|AB987778), 0 other species exist
GBMNB7736-20	vague species identification (GBMNB7736-20|Plotosus lineatus complex sp. type02|COI-5P|MK777726), 5 other species exist
GBMNC13800-20	vague species identification (GBMNC13800-20|Alosa sp. d190d|COI-5P|MT833830), 14 other species exist
GBMNE80856-22	vague species identification (GBMNE80856-22|Cottus sp. MY-2021|COI-5P|OL765772), 48 other species exist
GBMNE81893-22	vague species identification (GBMNE81893-22|Cottus sp. MY-2021|COI-5P|OL768558), 48 other species exist
GBMNE41945-21|Labridae|COI-5P|MW014082	vague species identification (GBMNE41945-21|Labridae|COI-5P|MW014082), with family-level - too high so removing
DPND2464-16|Linophrynidae|COI-5P	vague species identification (DPND2464-16|Linophrynidae|COI-5P), with family-level - too high so removing
BZLWD257-07|Gerreidae|COI-5P|JQ841184	vague species identification (BZLWD257-07|Gerreidae|COI-5P|JQ841184), with family-level - too high so removing
ANGBF36934-19	vague species identification (ANGBF36934-19|Sphyraena sp. SepS-42-14|COI-5P|MF414948), 21 other species exist
